word e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20 e21 e22 e23 e24 e25 e26 e27 e28 e29 e30 e31 e32 e33 e34
anne 0.48990596014350174 0.3179474212164503 0.3235072897982822 0.3598351067826678 0.32273162877189365 0.4116277736586281 0.1929867136624691 0.004192460078503639 0.27867214372773663 0.046481236042470495 0.4579267071240748 0.49905370528621035 0.3802153492552895 0.7192733497301881 0.5315205036499806 0.8206982257936568 0.22158307477018588 0.16373678715841974 0.23638056165787621 0.2037739005192687 0.2235732756838612 0.2255425690247421 0.3295103070565892 0.5684888832878013 0.3219777622454333 0.7234883449020534 0.09546799630120578 0.2288414141982014 0.029651586839450166 0.3152530651599675 0.3963188861170921 0.24988330085149651 0.443393275112053 0.0627717231599017
control 0.5975447985339594 0.4576109672137022 0.45766502233332884 0.6001704340894315 0.4893439865210454 0.6811938223320723 0.4044144503549886 0.5006668323418337 0.24073665499370778 0.4084888454977144 0.36876709025708565 0.5300443348272847 0.07118754540140287 0.4758550779872109 0.24696151590527615 0.7079750478967004 0.5330119549230278 0.5427750395751277 0.26104455254714276 0.6129150615587092 0.4000575127385521 0.4934258587349944 0.44781871051708466 0.5202030243789649 0.5141672620791653 0.6328775691004012 0.39742688072545457 0.44145632508046395 0.2974418514333114 0.41515442934527674 0.4467103813870153 0.4617506091583026 0.5871450768695399 0.4375416958422698
laughed 0.6864300712338745 0.6699961507161404 0.6303210679185194 0.717425533096583 0.5271580432234572 0.7738076619180134 0.534797642407618 0.5936035492543245 0.4064193341869692 0.6491040721466658 0.5099688606434246 0.6186595651995425 0.34011934899815977 0.5963620103040718 0.44963676470148983 0.6943135103875459 0.771181778558198 0.781849710133246 0.6447913278323304 0.725635522576827 0.4486440992387625 0.6209773379687595 0.47505433580046613 0.5229464911558943 0.6424751231286688 0.6272594523150549 0.5322132837210051 0.46420150019124623 0.5856954817976067 0.5117770921675802 0.6205663094414842 0.5469555151276929 0.6297271756854109 0.757971853524845
alec 0.4781353676522996 0.29325397227839517 0.37450200007719686 0.5437582576745108 0.1522005284354447 0.533145283775678 0.11381828650411199 0.3482571682871814 0.03383177358412016 0.40672386100855756 0.16553218239782894 0.521157742216865 0.21992242531454742 0.510883162291762 0.6377565578975712 0.523179447038479 0.15717255945553124 0.24629341847479957 0.13774697623233959 0.3064268186051378 0.31245493734048446 0.3155313123801478 0.3706099725102124 0.41812765653853484 0.21285093802697225 0.4810085549246167 0.1507906964813422 0.11451185023963506 0.18392283958878897 0.3663478406816371 0.4494636768051324 0.26821385928056085 0.3921794974771767 0.24647156541515305
wall 0.639067201872071 0.5650671616083967 0.6532540275798282 0.7117324786799482 0.6244096256800247 0.7649954424162592 0.5090087741254279 0.6497015051939876 0.4306512636703581 0.5610068350753811 0.5394269566112093 0.669645673910724 0.4780736353773449 0.5844904524791075 0.5679526716742963 0.499275959759889 0.6357174770201853 0.7735970238740064 0.6164165655307587 0.6215275566036581 0.5471352706219335 0.5967934659183812 0.5200096283876467 0.6270793191241611 0.4995985979765461 0.6298414553754818 0.4426092534360586 0.42744160213151716 0.613494544900619 0.4591978219183951 0.6061023848959708 0.7771882899991559 0.7457389929618412 0.6395887314797729
steady 0.5861494932804879 0.4212018126791534 0.48463382975214936 0.5056450727293913 0.5265448672870441 0.5910652391639325 0.5156568036418899 0.521289815348567 0.40866263855821466 0.4631171389716517 0.6913996755321821 0.41437178179579237 0.5705187878557496 0.5910666519076172 0.3728422445372215 0.523156802959702 0.4014189505319946 0.51920068847682 0.45570221176070813 0.31976606275332775 0.551038529199631 0.3150274338278917 0.41401120190666024 0.3992748385376579 0.3569494097910871 0.5873673934444379 0.39487070189323037 0.3435955724235969 0.504823619466295 0.41775372133114896 0.4173694733136904 0.5906805623607433 0.5497373303921653 0.4482160367532243
himself 0.6208087643795086 0.40424474819531014 0.5084702655060165 0.6056544512652638 0.5481115848748047 0.6620549503068993 0.4552632536620078 0.5425497937597008 0.366725955339229 0.5103976775057067 0.6742159041161591 0.539489959419404 0.6394855179858705 0.7002566001546567 0.5105695209146686 0.661355284789751 0.4991912256204757 0.5972987317546842 0.42587989868537107 0.4397759466194904 0.5643387658402677 0.5133857238408333 0.5304013736865788 0.6598916303478379 0.659263020086362 0.8283669704260351 0.4124311890801073 0.43214367461836084 0.7319362616768369 0.5466158581390443 0.6570337094899368 0.7417922550595131 0.5596146988276187 0.5136554726588477
why 0.7620928223173529 0.31147798752768924 0.6725537039428732 0.8087501042725046 0.6039431572134235 0.828012403771103 0.3188589792764571 0.5395870974771462 0.2571528452441851 0.5791204288602617 0.5200291065087167 0.7146946510029994 0.4388891515815411 0.8041440166114684 0.4637051885629516 0.5469172136806183 0.7097494668099652 0.6832019245348852 0.5086417536064134 0.688304990096258 0.43815188246491543 0.6928182744688596 0.380654953607766 0.6044273841277908 0.5831990140051778 0.6648714585426125 0.3670779274178277 0.3677773296402563 0.3715230161257904 0.49204435825645015 0.5417624055895979 0.5120419379975752 0.7017485928138799 0.4502906523537776
don't 0.5571508471468202 0.36302562275350453 0.4950493835844643 0.6786538730020789 0.4766487989940951 0.627701284916987 0.42561704628648017 0.47851725690041647 0.39478751423012964 0.5121988645900739 0.4872374299443538 0.5668721557880362 0.3963173426134921 0.5616925348120121 0.4090382920510417 0.5066228842141687 0.4650460889043354 0.48905526330356186 0.4051432210190004 0.49486361743459295 0.35309513574655743 0.5138068154751028 0.3761000960667697 0.5373263127635708 0.4275629318560452 0.5996331280957334 0.309653556166321 0.32986042788962533 0.3596011865514116 0.4745806605203492 0.5727988901869644 0.4789798944254369 0.5293440778692774 0.38990977920075603
by 0.46911945057744575 0.4553869803607644 0.4619604485290092 0.5794178294548318 0.5542546550484138 0.7048609267024574 0.6378342492446188 0.7889764019849494 0.4464637580508639 0.8021706453657541 0.7292588696650193 0.649241440275471 0.3295485657676551 0.5478934947118631 0.31345267462448284 0.44411108038587005 0.517049553065385 0.5450090350701372 0.5151070303359515 0.5846187262056178 0.3827305735189952 0.5218409654960307 0.29270752959362295 0.5101084904039136 0.10775790035109606 0.4172275634452601 0.2984258371388816 0.4032293321038693 0.23550952386432755 0.31412994141638617 0.26131345610781354 0.44939563159406454 0.5511733851447044 0.5352271139608736
william 0.4919809529200292 0.2866319645162737 0.3879631986716896 0.5654799050820731 0.32694631044414135 0.5386613662962805 0.1571570500964889 0.43733282154574143 0.35526504136566694 0.42006196410790875 0.4881940030377871 0.5135813317456697 0.2226978813528548 0.39148839312723055 0.4205831067075883 0.5311082090321223 0.2932359485537543 0.4365530890714772 0.2468581852527527 0.3384777987472486 0.35143873862440206 0.21964867229189605 0.35470580297381277 0.34339621364168016 0.17433661868012026 0.4827436793596454 0.2014714954188819 0.09161038873685119 0.35694481244538445 0.33933422214702463 0.38475333041952964 0.2682942059347223 0.5838000996541008 0.27185164204341566
tucked 0.5777097554915324 0.5366946773621768 0.6030494426069398 0.6231267550723265 0.6263485353244941 0.6376403703273011 0.582678705212109 0.5328181126664486 0.5428938627535318 0.4770770629274018 0.5539620199217425 0.6110273756244379 0.5277002245326814 0.3378967323793028 0.6565953906480407 0.2813623047491447 0.5202161203525649 0.6154727855768579 0.6091375407847147 0.44613695228697176 0.5528144115841269 0.3123361022702597 0.46788773956124685 0.30331900021976166 0.20084773468397607 0.35403080017907634 0.2624590116111659 0.3326410026925062 0.35683756953601364 0.30370423544940406 0.25170518514629475 0.4524042140745236 0.5920028781641492 0.4081651823425828
into 0.53848767438537 0.46321856585329135 0.5008025161288391 0.5622766537401431 0.5238149906454729 0.6435533945888876 0.5542492958745123 0.5644193306297901 0.486375615152646 0.5952494725917011 0.4928330461834017 0.5798378027232004 0.4238941836910821 0.5151495679950577 0.4884313818669143 0.48282214087877434 0.5224366857577636 0.5166357382453303 0.4788813468469017 0.49064716903398725 0.34462994634041144 0.4923367008594224 0.35855653243820274 0.5137375394607611 0.36896253220595054 0.4965736621311337 0.30249337911307905 0.4072277589654833 0.34026095372308973 0.448992729785996 0.4125539208575908 0.5730283486978954 0.5601759643429896 0.5199379443866179
coming 0.5293906743754124 0.25592083185999065 0.4869082144353139 0.5264870108584976 0.509983659015744 0.684011516715501 0.5353847937939571 0.49086832678030173 0.44795198694998134 0.5190915338541646 0.6047875925042175 0.694430777236164 0.4135785522884316 0.496390061135814 0.6095112510323817 0.46631807829703 0.33240517332650604 0.5124327209708546 0.4658570299939276 0.5787250734889936 0.662342034895371 0.5648560890945089 0.5396297793258787 0.5763986177407041 0.43732218943041173 0.4888024744069461 0.36310793523136703 0.3405933326841335 0.4072820823435024 0.4367391193531996 0.633972576968138 0.5428302166030919 0.570749688090108 0.34172120436889725
who 0.5277781451999402 0.25431627996914263 0.4415037403368189 0.5106008426742984 0.5106421943174771 0.6593254981968789 0.5253725564902132 0.4666815038187823 0.3939079960479109 0.5171988621765676 0.5159145106472209 0.6670157540576354 0.2917817994477582 0.4425832512734641 0.5377639003121909 0.45207918068983755 0.2956289579821516 0.47160606770565344 0.45592641653409716 0.5124984635962548 0.5896689256759453 0.5011585217993386 0.4704880209469191 0.5588100998717883 0.3959131217114484 0.4584569934332598 0.31969084211444887 0.3213571857387526 0.39091682730473437 0.41880579827562553 0.6180447347113287 0.5898714527430842 0.5429921006214905 0.33330153295237
give 0.431569198106757 0.49188087322852375 0.35644856238201816 0.45681580629599017 0.4728671796494244 0.5981263633116939 0.4936213363904524 0.441252255375187 0.5064798986365898 0.4729426503383901 0.5652308157542713 0.5089061817758562 0.3484231873550265 0.4276324412562016 0.5387489351785 0.5407444653368217 0.4349432190433165 0.47853392912183446 0.41670595597716636 0.4606927260882707 0.4463343520765666 0.4377946481602662 0.4574881818344496 0.5000291496681182 0.35323119455462954 0.5141585180429423 0.2765499137291707 0.30180250838772893 0.46133022415104286 0.4010055958929107 0.4844410178615146 0.5386916501318381 0.5218439764317276 0.4699673653600415
tommy 0.45625815566619926 0.40476310565089746 0.6940258041940712 0.6881421982930891 0.6670852459710873 0.8549610981155978 0.3917125647423845 0.3498509209914934 0.1856803527627875 0.39631738055601545 0.41162733493507025 0.43058378524115554 0.49278975308590467 0.7121310300629292 0.34948879998993265 0.4558644781677454 0.38149841219173436 0.5040603329522441 0.3054733196319667 0.4120957469323205 0.21552332900635765 0.3489566047751121 0.2451953132947601 0.4306236336499915 0.4023714029686966 0.535200164197353 0.0 0.13171226626295807 0.2177351107897272 0.17853590856119014 0.29841099335605487 0.37307860398494547 0.7227909210005075 0.27066717805354923
staff 0.32934249170640895 0.5573859186948088 0.39123827293647145 0.40615153544666205 0.4830707375237707 0.502502822708374 0.5668052158677466 0.40620332546445426 0.7610570669177047 0.5340763088209922 0.6424899911440182 0.48983343840402827 0.33645487921469114 0.31333814314458847 0.29622223831563294 0.6340823059856707 0.3840066651241797 0.32816866381712045 0.5437700698777516 0.3442704185076348 0.5343499046904493 0.43062773106305474 0.420611400397259 0.48541684676361874 0.38795657786641524 0.5576128280377848 0.4826195777067426 0.26960088264407717 0.3201174766760681 0.24230712498867968 0.36474644638259446 0.582135819972707 0.49794084667841465 0.4562588839198309
room 0.5123976529643159 0.47264875352390895 0.455750476355839 0.45511859186924936 0.453659660018899 0.56431747566356 0.5112586867771342 0.40856313980897524 0.5111563458423216 0.4121993701561404 0.5380768729407117 0.4790973474649176 0.4128373649701821 0.4460262331455503 0.5084867381400173 0.5360632654028012 0.42704835632826643 0.418313258323438 0.3977998062125472 0.33413077391657897 0.47735707150803913 0.341237265694493 0.41452260608710495 0.46333245150922114 0.322903005913238 0.5402844308352743 0.32298080866988516 0.29656300133119434 0.24570188910884894 0.3303176031205549 0.46732171842117315 0.4877355635755161 0.5429855117440019 0.45948989745007673
little 0.6561593848040899 0.5103772906675825 0.611286532135692 0.632276250807227 0.6356811492562806 0.7359513306541828 0.641487330012532 0.6432360354194571 0.5013613353616928 0.5980171546441998 0.6217502227103006 0.4825041401264287 0.43771295295746343 0.36528928008325273 0.465533508562176 0.4028759081278497 0.6190275914649447 0.6163248533434774 0.4823154779731107 0.5268365093097719 0.448799374089113 0.4561576437176936 0.46390226985422806 0.33284080505680996 0.3319521188585716 0.4504347703126302 0.34067692863273624 0.3631302592716781 0.42940027506426925 0.39024331749303565 0.48878177583754134 0.5114625989851801 0.6178400037303732 0.5737768667273309
pale 0.6786367463912839 0.5401981074053867 0.4733764793770032 0.5679984579648403 0.6142082161627147 0.6669084337330076 0.6140208234915228 0.5240975096794245 0.4129367438785741 0.40803533495238115 0.46377644321587097 0.37674348954023407 0.26905656715405424 0.2487688112098104 0.5679881825562738 0.30852011633884635 0.76320900954948 0.46550123424307693 0.5053072491400055 0.44787451560548935 0.4335826728464965 0.298742555400898 0.3096124252892319 0.3079942997361818 0.23308363784385905 0.43366653733936217 0.3545919632454329 0.38954897008125705 0.30794891944363517 0.5492844243128234 0.5614202794766983 0.4068189083489545 0.5509368622506389 0.5256116142929154
folded 0.35918721141009086 0.3482747072527224 0.39313297942639824 0.6163989689273381 0.3917556461958357 0.5742861401531815 0.2989130198932002 0.4244951360063608 0.48858512661966946 0.5498272704317857 0.5703697070049835 0.5313835145029342 0.4097208875117613 0.5695872403600345 0.717011588773661 0.34557336085678664 0.39336067851261625 0.3789643116879868 0.3200860440785998 0.3321427111972787 0.4682000509815791 0.7259568289348722 0.4058871578658028 0.5590932383185211 0.22302604378174878 0.49893445014835225 0.2856329205762655 0.4133238082497907 0.24601779878842236 0.45067948966150784 0.5999436332749998 0.6309796074347124 0.3908515359310054 0.40009385853602975
arms 0.381365039598897 0.5591321139633674 0.40907078376657313 0.4892490049190486 0.47023838030323095 0.5469452507773839 0.5147690203579187 0.4610546781582102 0.7410803697364683 0.573982683574659 0.8702499345940633 0.6784320057978358 0.6126097417870301 0.5919408519183866 0.7134045755655899 0.3510365521250568 0.2969181629790367 0.3932454852748832 0.43891040454124275 0.3730559066515271 0.5993038759973569 0.6925593867776519 0.43790754531467974 0.6512948705046498 0.49943631397266897 0.6074210001121797 0.40150086063356816 0.4442152623286062 0.5990610765826012 0.5468425930746283 0.7451257020162411 0.7619858767242494 0.4072135707441232 0.4659045758646429
chest 0.4136714618408187 0.45335404915138844 0.3843152837513481 0.3992044666747253 0.46981400430572556 0.5416405379024867 0.4940799042543104 0.4772653697215312 0.4882819533322815 0.7205166890280147 0.7359705202107049 0.6436184792359785 0.5253981995663717 0.5085923210454227 0.4778935234320958 0.35408777045515444 0.2836558347892134 0.41998383479565266 0.4173820719700254 0.4976195719630843 0.4531125143570263 0.540751856842819 0.4874766211584017 0.5883333107669683 0.4015280864669057 0.5105986743661065 0.28360030640541734 0.33551727591060315 0.5228396927775133 0.43436698596715567 0.5384991146814255 0.536095364894901 0.4225034349198451 0.3797353484901398
put 0.3977567436787529 0.32687906690474533 0.33563414114353496 0.3856048317101671 0.3622899191330541 0.5217052679756188 0.4006710228335701 0.33590382680994113 0.28863581354021967 0.38345491604440335 0.5031593473925883 0.4522493262378092 0.2673635130104717 0.37730711608221856 0.25964636345799474 0.3780612916512904 0.27399420520103784 0.31905395286742133 0.2865147424980653 0.37363955721678854 0.35207894351301544 0.23893472854773556 0.35258943536811255 0.33606013137790575 0.2012938055752494 0.43341366619872324 0.16221760166340118 0.22385114215669544 0.3469050786888382 0.24243846768302701 0.3490489835187418 0.38428719736863365 0.37660196647185584 0.34591738829971996
through 0.6442405011999701 0.4503269862969551 0.640025340694043 0.6461080274037944 0.5747185338738305 0.770445071001323 0.5386719941295113 0.7975786917866882 0.5573323062697576 0.5999793226019356 0.6527371052934465 0.5142753099045226 0.6213990129864431 0.4796133802614604 0.3311812395357126 0.49940136253050166 0.6836235944966013 0.5619977338741095 0.5619186205403104 0.5733244692311399 0.4080561933254899 0.5296672359110046 0.4464242123313388 0.652741242145603 0.6166287458518626 0.5421429382602722 0.42520313913406266 0.40595203734973867 0.35546675256444393 0.47133872749427747 0.5232144273714623 0.48227046275944335 0.6364807216879429 0.5266333567207392
hear 0.7125930864048334 0.5161839736824373 0.5318737044438202 0.6183666232152522 0.5673353275041401 0.7608819804337954 0.48106442758890516 0.6233998646009459 0.5638244439984765 0.6019307695104232 0.6098565387253218 0.4359129246274507 0.5047892815719096 0.5274603510398508 0.6280424686828511 0.4225196317181973 0.686721595239685 0.5931639842815889 0.5685702676913137 0.6267566004143401 0.5737079792725812 0.5547758306216716 0.5007652460851995 0.5337602759415121 0.5195598874768074 0.6371166958249281 0.40305664174733574 0.4994853574899257 0.4754084907418291 0.5761708113909147 0.5136765304862623 0.6134696966984344 0.6165384511174874 0.5523495075564862
more 0.5563904637381254 0.6124615212468976 0.486581181739431 0.5660168469519213 0.5887542381277958 0.7008742449303977 0.582087455503626 0.5316124673085042 0.5608400484139626 0.47219365040015043 0.6729388620451686 0.6746023057524047 0.3086272748217901 0.471961023665225 0.5267443229228715 0.5100302084596391 0.5769837718873508 0.5887358501433688 0.5045330211643704 0.4928086128289593 0.5554372283095278 0.45679795873174683 0.5284077617243417 0.4195417083710452 0.49298902788590165 0.5886119283552887 0.3770924008237538 0.35392511580185887 0.45236221904717694 0.4473421745621413 0.45274343849661014 0.5482034914719182 0.5263205310286223 0.6275199846771629
have 0.581709146318562 0.4675674959980294 0.6211522841689162 0.697902305102982 0.5851385416227802 0.7517718714894333 0.5358122665195058 0.688746234111337 0.4854757109012616 0.7461960782033472 0.6224740502587789 0.6918197766630796 0.5349041871045414 0.5885116489591025 0.5803092138012227 0.632007300144226 0.5917045535375289 0.6171647045622523 0.5792552717438076 0.638113005218446 0.5021773997968516 0.6904266830397965 0.42884557967434045 0.6807800572102921 0.46569899032813483 0.591697001377941 0.3506955546317791 0.39908014823842636 0.460145411988421 0.5050605935617406 0.5808342078297329 0.6027566947119708 0.617066220204328 0.5702537036934935
end 0.5779241719779457 0.5542849538300036 0.39283443056623085 0.2626281375678316 0.573633590344963 0.53790909943058 0.5569126030133239 0.5029750913029051 0.5986990879558072 0.5285653846434282 0.6678385028042232 0.5899473252786366 0.43093078496736664 0.5273504177581008 0.6809553507252831 0.5490734190819597 0.5707053394854443 0.6175415515333568 0.4875233447560611 0.42519088375533487 0.6057365909011351 0.4384098993747855 0.47273637107348426 0.4678664812405807 0.6769089110137191 0.45732330075702105 0.4784506445604111 0.44093003712988077 0.6339367007779292 0.43650583287374234 0.3709463589940313 0.6976764835924038 0.5175849972541744 0.5488712956759733
i'll 0.5711711885388857 0.44847909340801123 0.4983703012365793 0.508132366729938 0.5379085379610508 0.6707559710811242 0.47898979242286654 0.6187461319882211 0.4765684314893048 0.6525808995260102 0.5608959161090737 0.7002445644624479 0.5191605509499353 0.5824264158627475 0.6226483768807807 0.5389475487917462 0.5185271508335711 0.6066122458821378 0.4499627910631059 0.5353671635259898 0.5490471735299903 0.6588117303560632 0.5264185180699821 0.6535195197322032 0.5398137321286025 0.6825183055690835 0.34374785454594836 0.39376158897016156 0.5278618010670756 0.44218888538207873 0.5357765812255362 0.5393675932317618 0.5702603838015795 0.5260963916959185
fill 0.567719293299057 0.5236311181470972 0.2911111071353408 0.2058713467869367 0.5426075173730085 0.5193648381743717 0.4413209624799569 0.46498683293284415 0.5008300116133538 0.4265747982835854 0.6552014565266137 0.46108116542137234 0.35705239374043585 0.23062650514973895 0.5201542364899938 0.48227684924054137 0.5247387088855109 0.5618823910023346 0.42500045766047745 0.40243627124470727 0.6513090121861677 0.3828428900337394 0.5639123161324762 0.36689324165139964 0.5566954493688965 0.43571862661242067 0.37045520530847886 0.38527912790709345 0.5285983579119168 0.3300296876787863 0.28464550626892543 0.6008880051951233 0.29774617384106833 0.3990379646692586
michael 0.5266114766259808 0.26312446911772297 0.4527199946305844 0.6405025640690561 0.29975289481239825 0.662388041625684 0.295579689407407 0.4800336370235129 0.3995198218157831 0.596467505731887 0.48052747852436883 0.7225878342342787 0.4588992158006231 0.725119926423495 0.5264058226743459 0.6462137212459038 0.2908027331738565 0.5076571003953715 0.24095400678327747 0.43634448326508496 0.40609179450116345 0.5697198664953804 0.4773472946300089 0.5462609138752941 0.4463316031008559 0.5835451852069732 0.2241465399500205 0.35973247612182735 0.3477342068975208 0.4423847334995995 0.6701706401892478 0.4678129523173174 0.5238841778266446 0.27006039980381324
knew 0.5125978868373097 0.32620751561405203 0.46343962403745936 0.6041426643884622 0.36638517537955895 0.6866828203945139 0.3552253244273668 0.450192946516386 0.31098765685123 0.5765633061825725 0.43787233565647043 0.611673678794365 0.35575135429651605 0.6820441720125274 0.47698633493152653 0.5202185518385006 0.3845205111286166 0.4652552705256117 0.19720225146804776 0.41986221419908965 0.3021681180594501 0.5962988802082774 0.3598985828415124 0.5973126323387121 0.38414932085735537 0.5397610339398051 0.19242655034124823 0.3375920717640232 0.40098852272418195 0.40242401700405256 0.6032420054346719 0.5648247101029233 0.5493387923429871 0.3552142927276586
hit 0.5778796071492516 0.49913113910631257 0.41997088165495905 0.5143725038578104 0.4566867066959388 0.6046104974271597 0.5055581620039621 0.5253311055613463 0.3947559579476372 0.5471736456081971 0.5278519367161811 0.5419648548339007 0.4385269293191424 0.49812143036661366 0.6593176600324437 0.6756547501456477 0.5195949035412307 0.526273544863005 0.4450388040709567 0.5025428853415873 0.6000153213042353 0.5738405559886243 0.44560252359731445 0.6321148364129479 0.5340931976453341 0.6181642131088794 0.3917196004406967 0.4748529598430576 0.6959177413263956 0.46880163619808995 0.7135708827464816 0.9607737355923955 0.4930640088701962 0.6016538989065792
that 0.5892479272206029 0.5045908794960052 0.5338286025219071 0.5267596984319376 0.5686006052839178 0.7055652612047022 0.5243067791672824 0.5570946538469828 0.43808456781097793 0.5674737364144681 0.595163363099334 0.5480623909474199 0.42913565927588615 0.466251776348545 0.4671479706364133 0.44345915116345336 0.6097849723836097 0.6208544664668372 0.5502600700451804 0.5507145211580088 0.44402925073501204 0.4807526709919731 0.45500286680498037 0.3924124937117956 0.3675308181999866 0.5394864170979075 0.3535715570067732 0.3868280091416708 0.4671047461927151 0.38901397265013443 0.44645686066327295 0.6544792571105361 0.643316860160184 0.5847222489424931
half 0.5757699646345494 0.6001537431693804 0.6136390170873078 0.697901764955073 0.7336860879458869 0.7246226224738459 0.6145437343723438 0.6811271681878237 0.4782793367857488 0.4793008168651962 0.5550547172570225 0.4337910140712002 0.18503276163685956 0.37554722409304897 0.31115706220565154 0.3652041941356811 0.6748831140508775 0.5957921602505518 0.6059150491273277 0.6088369332220497 0.41330706908068787 0.22241751492257889 0.31892310679132496 0.2719935873333951 0.11122063339813794 0.47485188848670123 0.31648168923338543 0.22922626588950082 0.20112379620588552 0.22659535007817114 0.20845276447607006 0.43895614244964654 0.7489243323603966 0.5673260206338624
problem 0.6095184699134222 0.5700748928544626 0.742395697126911 0.8417955910426924 0.7329273622718497 0.8429233978169471 0.6043463990398948 0.7968989101053667 0.6198863519914983 0.7459334426655942 0.717093462538273 0.6449512769210786 0.45339028432771 0.6624158367832981 0.37608578496288175 0.5059792781409854 0.740593793679761 0.7336545469036204 0.7032554240747131 0.751644139585679 0.4686999899016426 0.7141381707154792 0.50135359580975 0.7464097347132839 0.49342531475640206 0.8153707302189699 0.420426916160811 0.3853647683260081 0.47690437415292436 0.6578272680882263 0.5336611913407783 0.6133000181350997 0.756189486892145 0.64221113748076
phil 0.329773235510385 0.3433510720413307 0.5351654474209206 0.6554239409670608 0.30666902513689215 0.3570094295590412 0.24944219251478514 0.30143385792944216 0.6266153710296684 0.6517984852275247 0.7095786179358711 0.8535037495334119 0.8141507896000288 0.898649190075778 0.8928398212221196 0.7961568032940045 0.07049387332037205 0.25662756831962247 0.2008414503192125 0.3754525851891156 0.5213875395200874 0.7217838760447446 0.536565478058626 0.8441166361673563 0.6440212455255561 0.9439008112373896 0.30503648875084216 0.4609281369026943 0.5179264653517255 0.7099173224311305 0.7804773042985119 0.5590665304222092 0.3404732635772435 0.16913956908597083
charlie 0.7344534140745835 0.3815165975575978 0.49473099523673386 0.561430398783796 0.6415774951401841 0.762613415797325 0.6273130148530541 0.5854234086606209 0.45041327955308325 0.4700784280319972 0.48535343936746916 0.4854415272528851 0.3223763455465328 0.3729756691857796 0.6253079211359546 0.3981527741228463 0.60755031746506 0.6692692578606086 0.5438778318189929 0.4535474350047551 0.7037850869301469 0.4325532022992613 0.5740038976209482 0.36574527330124745 0.5362238642800636 0.5270805417346163 0.3800447499277619 0.3169359465634907 0.6161942385902144 0.2925547075943951 0.6559124667047467 0.7957488877513911 0.616214367383931 0.7323084951829022
ground 0.7624113791014053 0.22688041911219017 0.6122273489780565 0.6312686658673349 0.7133015183333358 0.942437997998027 0.6268892410821449 0.7993016107264748 0.3419343746700231 0.6878740855446747 0.5529559225155405 0.5909539260043145 0.4075759479225724 0.47962192836641526 0.2582806841318693 0.4059173726906235 0.7022966371570767 0.7512156522026385 0.4998578158018534 0.6510846175654555 0.27015304773757176 0.5160009870497667 0.3224788723786016 0.5155097325260823 0.2263073830950603 0.49400872886924685 0.3283138258906039 0.34868939853307607 0.408329942121157 0.3958467889097309 0.3751443728427106 0.4863636914813434 0.7422357224166817 0.5882236659119429
simon 0.5744732321536916 0.4016566456826608 0.4801458188164821 0.6148119620981697 0.4710764718022449 0.6908555692263654 0.3979006168626201 0.49680088969184477 0.04488465668667425 0.6758095008261686 0.7592719070218443 0.6421073055481556 0.6979674078771637 0.6717135618418177 0.41848272074483567 0.5181194196799482 0.34105648313051673 0.49044345966628733 0.461797206961625 0.5330019842465548 0.345239449197267 0.525329897310841 0.26870717921996595 0.5360758063222623 0.5584231091708911 0.6572815346590183 0.20288361598629526 0.1857954739393112 0.1763808785375343 0.32397116697062034 0.339117779816972 0.5821801248376062 0.6442173638273351 0.5268631934120481
wouldn't 0.21771687397450734 0.5135354922902766 0.13380862840924987 0.12271700496696494 0.2619908631884898 0.26470769479652617 0.4349612549451094 0.21233817510811667 0.5163324996193301 0.4415098550196575 0.5250997137118834 0.6186863467670267 0.03145710514860601 0.521384276627376 0.3123430617021857 0.565049532275393 0.04381751500522278 0.2333514584334948 0.05753251490393332 0.2483353810766259 0.5046075061263608 0.3202398271808589 0.42003419901828376 0.45563553306788346 0.2510828339277957 0.48963108737758443 0.13797148749720542 0.33510368708701355 0.43125062473951675 0.3860321491341523 0.422808935528484 0.47669083773042603 0.1855625210972073 0.3186672087883779
want 0.4948219342099561 0.5364938661053202 0.4013251998283672 0.5190374651381352 0.4851846743966333 0.5802156170351858 0.5214599423714826 0.4504110988745539 0.502893884045139 0.4752206446556751 0.6410920424090124 0.512847529459281 0.3293150629048461 0.40097107635295276 0.4321362945078494 0.45411551559692287 0.4902616987662336 0.43982184657844015 0.4681561631361228 0.4815753190830329 0.5246635070824636 0.4103534652032425 0.3630874182274214 0.42673184700837696 0.3431223845200505 0.5380446131156517 0.3312999647171044 0.37098844691988137 0.45425283869351757 0.38405654514484844 0.4711258705723133 0.4792523575881587 0.49377966781212523 0.4783790451345652
miss 0.4181067132530132 0.5127851918185139 0.4475158844768604 0.5776542988041604 0.5747664596548535 0.6789352002655623 0.5452502432511163 0.483118051418258 0.4456174696771979 0.5621493635748896 0.4678051049281553 0.42941879338693073 0.2717498622022514 0.3747615253168701 0.29585509310176844 0.0 0.4018167105666368 0.5346563417302564 0.45666005768020407 0.5268853562159039 0.5154846912646903 0.3740559066436268 0.22854529237284432 0.34240718193663155 0.10641152714306318 0.2010584250661702 0.17531537703030683 0.23078253846509078 0.31384531822415224 0.19420356816127277 0.21358280270744867 0.3752032557055446 0.5524467124310508 0.39097875296599893
