word nFixations FFD GD GPT TRT
vermont 0.07142857142857142 0.19808126410835214 0.1669838249286394 0.05578512396694215 0.11493123772102161
hutchinson 0.08673469387755102 0.14092228313447275 0.1221965475057768 0.06584324766142947 0.09748339414351202
july 0.03571428571428571 0.048626787057938305 0.04099270535997463 0.018356643356643356 0.028214363676053265
17 0.026785714285714284 0.05558690744920993 0.04686013320647003 0.015654799745708835 0.03225278323510151
1591 0.08928571428571429 0.09678329571106095 0.08158896289248335 0.05308328035600763 0.0985592665356909
august 0.05612244897959184 0.07352466946146403 0.06198178605409813 0.03884751612024339 0.04846103470857891
20 0.0 0.0 0.0 0.0 0.0
1643 0.07142857142857142 0.051354401805869074 0.09086584205518554 0.030356007628734902 0.06254092992796333
unauthorized 0.14285714285714285 0.14051918735891647 0.19695528068506185 0.06579783852511126 0.13555992141453832
puritan 0.08928571428571429 0.1368510158013544 0.14843006660323502 0.06444691671964399 0.10216110019646366
preacher 0.10714285714285714 0.10665914221218961 0.10347288296860133 0.045454545454545456 0.08562540929927963
dissident 0.03571428571428571 0.04683972911963882 0.03948620361560418 0.013191354100445009 0.027177472167648986
church 0.08928571428571429 0.11738148984198646 0.09895337773549001 0.048474253019707564 0.07727570399476097
discussion 0.03571428571428571 0.07223476297968397 0.060894386298763085 0.020343293070565798 0.04191224623444663
group 0.07142857142857142 0.06508653122648608 0.06454170631144941 0.03968001695274422 0.05675616677581315
pioneer 0.03571428571428571 0.03724604966139955 0.03139866793529972 0.01048951048951049 0.021611001964636542
rhode 0.08035714285714286 0.10891647855530474 0.10561370123691723 0.07342657342657342 0.08423379174852652
bronx 0.05357142857142857 0.06772009029345373 0.05708848715509039 0.051176096630642084 0.04878847413228553
john 0.06377551020408163 0.08477104159948404 0.07146255267092565 0.029549995459086365 0.06020207690148751
winthrop 0.12142857142857143 0.11783295711060948 0.11722169362511893 0.059694850603941516 0.11250818598559267
influence 0.07142857142857142 0.11117381489841986 0.09372026641294005 0.03130959949141767 0.06450556647020302
among 0.047619047619047616 0.06066591422121896 0.05574056454170631 0.01862152998516635 0.038364985810958305
community's 0.10714285714285714 0.1010158013544018 0.15318744053282587 0.051176096630642084 0.1054354944335298
trial 0.0 0.0 0.0 0.0 0.0
banished 0.10714285714285714 0.12302483069977427 0.13653663177925784 0.04561347743165925 0.0939751146037983
heretic 0.14285714285714285 0.10609480812641084 0.12321598477640343 0.07294977749523204 0.10641781270464964
1638 0.10714285714285714 0.10496613995485328 0.14462416745956233 0.04831532104259377 0.09954158480681075
followers 0.10714285714285714 0.10496613995485328 0.142721217887726 0.04767959313413859 0.09823182711198428
settle 0.0 0.0 0.0 0.0 0.0
aquidneck 0.25 0.1162528216704289 0.263558515699334 0.0880483153210426 0.23673870333988212
founded 0.07142857142857142 0.06715575620767494 0.056612749762131306 0.022939182030091123 0.06275922287710106
town 0.05357142857142857 0.05544582392776524 0.053877259752616556 0.017999046408137317 0.042812704649639814
portsmouth 0.21428571428571427 0.15011286681715574 0.12654614652711704 0.0812142403051494 0.20333988212180745
21 0.023809523809523808 0.04683972911963882 0.03948620361560418 0.017429540156812886 0.027177472167648986
following 0.10476190476190475 0.1126410835214447 0.10491595306057723 0.04681076499258318 0.10643964199956342
teachings 0.10714285714285714 0.08803611738148984 0.11607992388201713 0.03877940241576605 0.07989521938441388
cotton 0.14285714285714285 0.08521444695259593 0.07183634633682208 0.24094087730451366 0.11886051080550099
franklin 0.07142857142857142 0.08803611738148984 0.07421503330161751 0.05097743165924984 0.06933529796987557
d 0.03571428571428571 0.02708803611738149 0.022835394862036156 0.015363424454333545 0.024012224405151713
roosevelt 0.08163265306122448 0.07884553369880684 0.07176838385211363 0.04915539006448097 0.07830479932641032
bushes 0.08928571428571429 0.08831828442437924 0.08967649857278782 0.029958677685950414 0.07629338572364112
descendants 0.10714285714285714 0.14729119638826185 0.1241674595623216 0.2938652256834075 0.10478061558611657
descendant 0.14285714285714285 0.1010158013544018 0.0851569933396765 0.05260648442466624 0.14931237721021612
eve 0.07142857142857142 0.14277652370203162 0.1203615604186489 0.04020979020979021 0.08284217419777341
laplante 0.10714285714285714 0.17832957110609482 0.15033301617507136 0.09949141767323585 0.12213490504256712
author 0.05357142857142857 0.10200338600451467 0.0859895337773549 0.041640178003814365 0.05918467583497053
biography 0.07142857142857142 0.10045146726862303 0.08468125594671741 0.028289891926255563 0.058284217419777344
jezebel 0.10714285714285714 0.10158013544018059 0.08563273073263558 0.09837889383343928 0.10117878192534381
uncommon 0.07142857142857142 0.1038374717832957 0.08753568030447194 0.029243483788938335 0.06024885396201703
woman 0.10714285714285714 0.10948081264108352 0.1137012369172217 0.037984742530197076 0.093811394891945
defied 0.07142857142857142 0.0835214446952596 0.07040913415794481 0.023521932612841703 0.04846103470857891
puritans 0.10714285714285714 0.11117381489841986 0.12892483349191247 0.07660521296884933 0.08873608382449247
marbury 0.07142857142857142 0.18961625282167044 0.1598477640342531 0.07708200890019072 0.1100196463654224
alford 0.10714285714285714 0.2353273137697517 0.1983824928639391 0.06627463445645264 0.19646365422396855
lincolnshire 0.14285714285714285 0.13261851015801354 0.1384395813510942 0.11904005085823267 0.1191879502292076
england 0.05952380952380953 0.0643967895660898 0.05819854107199492 0.058398672035035674 0.04704213053918358
emigrated 0.08928571428571429 0.08436794582392776 0.10751665080875357 0.06945327399872854 0.07400130975769482
1634 0.14285714285714285 0.10327313769751693 0.1555661274976213 0.05197075651621106 0.10707269155206287
response 0.10714285714285714 0.11738148984198646 0.15794481446241673 0.052765416401780035 0.10870988867059594
cotton's 0.10714285714285714 0.1252821670428894 0.10561370123691723 0.09694850603941513 0.10117878192534381
further 0.10714285714285714 0.13769751693002258 0.11607992388201713 0.03877940241576605 0.11722331368696791
boston-based 0.17857142857142858 0.10835214446952596 0.20076117982873454 0.1277813095994914 0.1879502292075966
persecutors 0.14285714285714285 0.1010158013544018 0.14700285442435776 0.049109980928162746 0.12704649639816634
northern 0.10714285714285714 0.09367945823927765 0.12940057088487156 0.07946598855689765 0.08906352324819908
erin 0.10714285714285714 0.11568848758465011 0.09752616555661275 0.032581055308328034 0.0893909626719057
fleming 0.16666666666666669 0.13638073739653875 0.11496986996511259 0.08137317228226319 0.16590264134468458
13 0.02040816326530612 0.03547242824895195 0.029903493271714012 0.00999000999000999 0.02058190663298718
1941 0.10714285714285714 0.03160270880361174 0.02664129400570885 0.029243483788938335 0.09070072036673216
2003 0.07142857142857142 0.06809631301730625 0.071360608943863 0.035547785547785545 0.06144946518227461
minor 0.07142857142857142 0.08267494356659143 0.06969552806850618 0.02972027972027972 0.04796987557301899
companion 0.14285714285714285 0.12076749435665914 0.13035204567078973 0.04354736172917991 0.12966601178781925
care-giver 0.10714285714285714 0.1010158013544018 0.0851569933396765 0.08725365543547361 0.07760314341846758
groucho 0.17857142857142858 0.11286681715575621 0.13415794481446242 0.044818817546090274 0.16797642436149313
marx 0.03571428571428571 0.040632054176072234 0.03425309229305423 0.01144310235219326 0.023575638506876228
marilyn 0.21428571428571427 0.12020316027088036 0.1555661274976213 0.05197075651621106 0.27897838899803534
canada 0.10714285714285714 0.14051918735891647 0.17935299714557565 0.2056579783852511 0.12344466273739359
sir 0.07142857142857142 0.07562076749435666 0.06374881065651761 0.02129688493324857 0.04387688277668631
fielding 0.21428571428571427 0.17945823927765236 0.15128449096098953 0.0505403687221869 0.27079240340537003
huxley 0.09693877551020409 0.0981941309255079 0.08719586788092973 0.0718826627917537 0.08950790532322948
om 0.03571428571428571 0.06376975169300225 0.053758325404376785 0.01795931341385887 0.03700065487884741
frs 0.0 0.0 0.0 0.0 0.0
22 0.017857142857142856 0.014108352144469526 0.011893434823977164 0.003973299427844882 0.008185985592665358
november 0.06493506493506493 0.06551405704904577 0.055228786437159415 0.06170895220481997 0.05489075430136334
1917 0.03571428571428571 0.046275395033860044 0.0390104662226451 0.05721551176096631 0.026850032743942372
hampstead 0.07142857142857142 0.11399548532731377 0.0960989533777355 0.032104259376986646 0.06614276358873608
uk 0.03571428571428571 0.0417607223476298 0.035204567078972404 0.011760966306420852 0.024230517354289455
british 0.0625 0.08845936794582393 0.07457183634633682 0.024912587412587412 0.051326129666011786
physiologist 0.03571428571428571 0.07054176072234764 0.05946717411988582 0.019866497139224414 0.040929927963326784
biophysicist 0.10714285714285714 0.08803611738148984 0.10608943862987631 0.03544183089637635 0.07301899148657498
nobel 0.07142857142857142 0.08718961625282166 0.07350142721217888 0.031230133502860774 0.09332023575638507
prize 0.044642857142857144 0.05981941309255079 0.05042816365366318 0.02439605848696758 0.03470857891290111
physiology 0.03571428571428571 0.041196388261851014 0.03472882968601332 0.011602034329307056 0.02390307793058284
medicine 0.047619047619047616 0.0744920993227991 0.06279733587059944 0.02097902097902098 0.043222003929273084
lloyd 0.03571428571428571 0.06235891647855531 0.05256898192197907 0.026064844246662427 0.03618205631958088
hodgkin 0.08928571428571429 0.07872460496613995 0.08063748810656518 0.026938970120788303 0.06958087753765553
basis 0.07142857142857142 0.0860609480812641 0.07254995242626071 0.024237126509853782 0.06663392272429601
nerve 0.10714285714285714 0.1252821670428894 0.14985727878211227 0.050063572790845515 0.1031434184675835
potentials 0.14285714285714285 0.12302483069977427 0.14367269267364416 0.0910680228862047 0.1421087098886706
electrical 0.07142857142857142 0.0716704288939052 0.13368220742150333 0.04465988556897648 0.09201047806155861
impulses 0.03571428571428571 0.07223476297968397 0.060894386298763085 0.020343293070565798 0.04191224623444663
enable 0.03571428571428571 0.09142212189616253 0.07706945765937202 0.02574698029243484 0.05304518664047151
activity 0.03571428571428571 0.12584650112866816 0.10608943862987631 0.03544183089637635 0.07301899148657498
organism 0.07142857142857142 0.051354401805869074 0.0818268315889629 0.02733630006357279 0.056319580877537655
coordinated 0.14285714285714285 0.09142212189616253 0.1527117031398668 0.05101716465352829 0.10510805500982318
central 0.07142857142857142 0.11681715575620767 0.09847764034253093 0.08661792752701844 0.06777996070726916
nervous 0.03571428571428571 0.06038374717832957 0.05090390104662226 0.017005721551176096 0.03503601833660773
system 0.03571428571428571 0.07599699021820917 0.06406596891849033 0.021402839584657767 0.044095175725824054
shared 0.03571428571428571 0.08521444695259593 0.07183634633682208 0.02399872854418309 0.049443352979698756
carew 0.10714285714285714 0.09650112866817155 0.11037107516650808 0.036872218690400506 0.07596594629993451
eccles 0.10714285714285714 0.12697516930022573 0.10704091341579448 0.0505403687221869 0.10870988867059594
cited 0.10714285714285714 0.10496613995485328 0.08848715509039011 0.029561347743165926 0.13555992141453832
research 0.10714285714285714 0.041196388261851014 0.0675547098001903 0.02256834075015893 0.09102815979043877
synapses 0.10714285714285714 0.13318284424379231 0.11227402473834443 0.19326128417037508 0.11755075311067452
writer 0.05952380952380953 0.09574868322046651 0.08071677767205836 0.03260754397118033 0.06008513425016372
editor 0.07142857142857142 0.22460496613995484 0.18934348239771645 0.06325492689129053 0.13032089063523247
leonard 0.11904761904761905 0.15011286681715574 0.15176022835394862 0.050699300699300696 0.1275922287710107
wife 0.0625 0.08740124153498871 0.07367982873453853 0.03367371265098538 0.05992141453831041
rosalind 0.07142857142857142 0.09988713318284424 0.08420551855375832 0.028130959949141766 0.05795677799607073
hence 0.10714285714285714 0.08972911963882618 0.07564224548049477 0.14065479974570883 0.07596594629993451
half-brother 0.14285714285714285 0.14503386004514673 0.12226450999048526 0.2258423394787031 0.14931237721021612
aldous 0.16071428571428573 0.07392776523702031 0.11084681255946717 0.037031150667514307 0.1537328094302554
fellow 0.03571428571428571 0.05756207674943566 0.048525214081826834 0.01621106166560712 0.03339882121807466
biologist 0.09523809523809523 0.09650112866817155 0.08135109419600381 0.058116126297944486 0.09866841301025976
julian 0.125 0.13826185101580135 0.15247383444338725 0.061347743165924985 0.14259986902423052
grandson 0.07738095238095237 0.0860609480812641 0.08325404376784015 0.030965246874337785 0.06985374372407771
t 0.0 0.0 0.0 0.0 0.0
albert 0.09523809523809523 0.06847253574115876 0.05772280367903584 0.022939182030091123 0.07542021392709015
einstein 0.09821428571428571 0.09494920993227991 0.08991436726926737 0.07143992371265098 0.08325147347740668
march 0.023809523809523808 0.02849887133182844 0.024024738344433874 0.0101186692095783 0.01653569089718402
14 0.03571428571428571 0.044582392776523705 0.03758325404376784 0.012555626191989829 0.025867714472822528
18 0.04166666666666667 0.06254702784048156 0.05907072629241992 0.05096418732782369 0.040657061776904604
german-born 0.10714285714285714 0.1275395033860045 0.17269267364414842 0.057692307692307696 0.11886051080550099
jewish 0.05952380952380953 0.0427012791572611 0.03599746273390422 0.022674295401568127 0.04387688277668631
theoretical 0.08928571428571429 0.1252821670428894 0.1489058039961941 0.04974570883661793 0.12868369351669942
physicist 0.07142857142857142 0.06969525959367946 0.05875356803044719 0.032342657342657344 0.05582842174197773
swiss 0.05357142857142857 0.07279909706546275 0.06137012369172217 0.020502225047679592 0.04223968565815324
citizenship 0.08928571428571429 0.07054176072234764 0.07278782112274025 0.02431659249841068 0.06516044531761624
widely 0.07142857142857142 0.07703160270880362 0.07350142721217888 0.0321439923712651 0.06573346430910282
regarded 0.07142857142857142 0.07844243792325056 0.08087535680304472 0.045984318711591435 0.05566470203012443
greatest 0.07142857142857142 0.06715575620767494 0.056612749762131306 0.037746344564526385 0.059757694826457104
scientist 0.07142857142857142 0.029909706546275394 0.08325404376784015 0.02781309599491418 0.0573018991486575
20th 0.047619047619047616 0.056809631301730626 0.04789089755788138 0.01599915236278873 0.03296223531979917
century 0.05714285714285715 0.06636568848758465 0.05594671741198858 0.018690400508582325 0.038506876227897835
ranking 0.10714285714285714 0.11230248306997742 0.09467174119885823 0.052765416401780035 0.09037328094302555
alongside 0.07142857142857142 0.13148984198645597 0.11084681255946717 0.06420851875397329 0.07629338572364112
luminaries 0.07142857142857142 0.07392776523702031 0.09372026641294005 0.03130959949141767 0.06450556647020302
newton 0.07142857142857142 0.09706546275395034 0.0818268315889629 0.02733630006357279 0.056319580877537655
gauss 0.03571428571428571 0.14390519187358916 0.12131303520456709 0.0405276541640178 0.08349705304518663
awarded 0.10714285714285714 0.08559066967644845 0.0721535045987948 0.024104683195592284 0.1251910063304955
1921 0.047619047619047616 0.07994732881866064 0.06739613066920393 0.022515363424454333 0.046387251691770354
physics 0.08928571428571429 0.09537246049661399 0.08039961941008564 0.07994278448823904 0.07056319580877538
explanation 0.03571428571428571 0.05417607223476298 0.04567078972407231 0.015257469802924348 0.03143418467583497
photoelectric 0.07142857142857142 0.11851015801354402 0.09990485252140818 0.03337571519389701 0.068762278978389
effect 0.11904761904761905 0.109104589917231 0.09197589597209008 0.0540368722186904 0.10368915084042786
1905 0.05952380952380953 0.09574868322046651 0.08071677767205836 0.031362576817122276 0.06777996070726916
miracle 0.17857142857142858 0.10665914221218961 0.08991436726926737 0.15305149396058487 0.14374590700720366
services 0.07142857142857142 0.046275395033860044 0.09181731684110371 0.030673871582962493 0.06319580877537656
attended 0.15476190476190474 0.1010158013544018 0.1571519188074849 0.052500529773257046 0.14429163938004802
luitpold 0.14285714285714285 0.28555304740406323 0.3334919124643197 0.1114113159567705 0.2295350360183366
gymnasium 0.14285714285714285 0.1630925507900677 0.16127497621313036 0.14812460267005723 0.16110019646365423
received 0.11160714285714286 0.11336060948081264 0.10763558515699334 0.0465472027972028 0.11198428290766209
relatively 0.09523809523809523 0.12979683972911965 0.10941960038058991 0.03655435473617292 0.09604889762060685
progressive 0.14285714285714285 0.13261851015801354 0.11179828734538534 0.054990464081373175 0.15717092337917485
education 0.08333333333333334 0.12227238525206922 0.10307643514113542 0.062301335028607754 0.07967692643527614
spring 0.023809523809523808 0.03160270880361174 0.02664129400570885 0.02066115702479339 0.0183366077275704
serbian 0.17857142857142858 0.12471783295711061 0.17935299714557565 0.05991735537190083 0.19842829076620824
mileva 0.15476190476190474 0.1455981941309255 0.13701236917221693 0.05048739139648231 0.18762278978389
maria 0.16071428571428573 0.125 0.1603235014272122 0.17689129052765418 0.17239685658153242
acquaintance 0.14285714285714285 0.11117381489841986 0.09372026641294005 0.03130959949141767 0.1558611656843484
nikola 0.03571428571428571 0.05304740406320542 0.04471931493815414 0.014939605848696759 0.03077930582842174
tesla 0.10714285714285714 0.09480812641083522 0.07992388201712655 0.17403051493960583 0.08447937131630648
started 0.10714285714285714 0.16027088036117382 0.1351094196003806 0.04513668150031786 0.12770137524557956
initially 0.07142857142857142 0.0806997742663657 0.0960989533777355 0.032104259376986646 0.06614276358873608
medical 0.09523809523809523 0.12509405568096313 0.10545512210593086 0.09255138800593346 0.08928181619733683
student 0.05357142857142857 0.07703160270880362 0.06493815413891532 0.02169421487603306 0.04469548133595285
university 0.06818181818181819 0.071926944387441 0.06379205951042298 0.05369011154135121 0.0601893195213431
zurich 0.05357142857142857 0.07392776523702031 0.06232159847764034 0.020820089001907183 0.04289456450556647
term 0.03571428571428571 0.06997742663656885 0.058991436726926735 0.041640178003814365 0.04060248853962017
switched 0.07142857142857142 0.09255079006772009 0.0780209324452902 0.026064844246662427 0.053700065487884745
section 0.03571428571428571 0.051354401805869074 0.043292102759276876 0.014462809917355372 0.0297969875573019
study 0.03571428571428571 0.05756207674943566 0.048525214081826834 0.025349650349650348 0.03339882121807466
diploma 0.07142857142857142 0.08154627539503385 0.0834919124643197 0.06603623649078194 0.057465618860510805
6 0.011904761904761904 0.04345372460496614 0.03663177925784967 0.012237762237762238 0.0252128356254093
1903 0.08928571428571429 0.12358916478555304 0.16079923882017128 0.0811347743165925 0.11067452521283562
abram 0.14285714285714285 0.13487584650112866 0.1137012369172217 0.037984742530197076 0.12311722331368696
joffe 0.07142857142857142 0.08408577878103837 0.07088487155090391 0.04227590591226955 0.04878847413228553
soviet 0.08928571428571429 0.11512415349887133 0.09705042816365367 0.1149872854418309 0.07678454485920105
knew 0.03571428571428571 0.04232505643340858 0.0356803044719315 0.07056579783852511 0.02455795677799607
obituary 0.14285714285714285 0.10214446952595936 0.08610846812559467 0.028766687857596947 0.12508185985592665
papers 0.10714285714285714 0.1072234762979684 0.09039010466222645 0.07247298156389065 0.0893909626719057
bureaucrat 0.10714285714285714 0.1044018058690745 0.11988582302568981 0.040050858232676415 0.0825147347740668
patent 0.07142857142857142 0.1190744920993228 0.10038058991436727 0.03353464717101081 0.06908971840209562
bern 0.03571428571428571 0.08803611738148984 0.07421503330161751 0.024793388429752067 0.05108055009823183
einstein-maria 0.21428571428571427 0.10891647855530474 0.23311132254995243 0.07787666878575969 0.19351669941060903
recently 0.07142857142857142 0.09706546275395034 0.0818268315889629 0.02733630006357279 0.056319580877537655
taken 0.03571428571428571 0.050790067720090294 0.04281636536631779 0.014303877940241577 0.029469548133595286
collaborative 0.07142857142857142 0.1574492099322799 0.13273073263558516 0.044342021614748886 0.09135559921414538
relationship 0.07142857142857142 0.19751693002257337 0.1665080875356803 0.15781945327399874 0.114603798297315
illegitimate 0.10714285714285714 0.13318284424379231 0.11227402473834443 0.08630006357279084 0.1031434184675835
daughter 0.1326530612244898 0.10786842953885843 0.10466222645099905 0.06956679683952412 0.11848629432126484
lieserl 0.17857142857142858 0.17155756207674944 0.14462416745956233 0.15257469802924348 0.2036673215455141
1894 0.05357142857142857 0.014672686230248307 0.048525214081826834 0.030594405594405596 0.04960707269155206
hermann's 0.14285714285714285 0.1489841986455982 0.12559467174119887 0.07485696122059758 0.14178127046496397
electrochemical 0.10714285714285714 0.12979683972911965 0.15366317792578496 0.09965034965034965 0.10576293385723641
einsteins 0.10714285714285714 0.06038374717832957 0.13320647002854424 0.04450095359186268 0.091683038637852
munich 0.17857142857142858 0.10496613995485328 0.1493815413891532 0.11697393515575334 0.22986247544204322
pavia 0.17857142857142858 0.11738148984198646 0.16793529971455756 0.14987285441830897 0.16863130320890635
italy 0.07142857142857142 0.16930022573363432 0.142721217887726 0.0810553083280356 0.09823182711198428
near 0.047619047619047616 0.07204665161775771 0.060735807167776726 0.0202903157448612 0.041803099759877754
milan 0.03571428571428571 0.04909706546275395 0.04138915318744053 0.09583598219961856 0.02848722986247544
excelling 0.03571428571428571 0.06038374717832957 0.05090390104662226 0.03353464717101081 0.03503601833660773
mathematics 0.10714285714285714 0.11117381489841986 0.12274024738344434 0.041004450095359184 0.08447937131630648
science 0.03571428571428571 0.07618510158013544 0.06422454804947669 0.021455816910362364 0.04420432220039293
portion 0.08928571428571429 0.1252821670428894 0.14248334919124644 0.04760012714558169 0.09806810740013097
arts 0.047619047619047616 0.05869074492099323 0.049476688867745006 0.01652892561983471 0.034053700065487885
eidgenoessische 0.17857142857142858 0.12641083521444696 0.15937202664129402 0.0944055944055944 0.15029469548133595
technische 0.07142857142857142 0.15688487584650113 0.13225499524262607 0.04418308963763509 0.09102815979043877
hochschule 0.03571428571428571 0.06489841986455983 0.054709800190294956 0.01827717736808646 0.03765553372626064
eth 0.07142857142857142 0.09875846501128668 0.08325404376784015 0.02781309599491418 0.0573018991486575
federal 0.07142857142857142 0.0991346877351392 0.09197589597209008 0.03072684890866709 0.06330495524994544
institute 0.07142857142857142 0.08465011286681716 0.071360608943863 0.023839796567069294 0.04911591355599214
technology 0.03571428571428571 0.04796839729119639 0.04043767840152236 0.0135092180546726 0.027832351015062214
entrance 0.07142857142857142 0.1523702031602709 0.12844909609895339 0.04291163382072473 0.08840864440078586
exam 0.07142857142857142 0.1664785553047404 0.14034253092293053 0.04688493324856961 0.09659462999345121
setback 0.07142857142857142 0.1613995485327314 0.13606089438629876 0.045454545454545456 0.09364767518009168
sent 0.07142857142857142 0.07336343115124154 0.07564224548049477 0.02527018436109345 0.05206286836935167
aarau 0.07142857142857142 0.13487584650112866 0.1137012369172217 0.037984742530197076 0.07825802226588081
switzerland 0.03571428571428571 0.07562076749435666 0.06374881065651761 0.02129688493324857 0.04387688277668631
secondary 0.08928571428571429 0.08408577878103837 0.07088487155090391 0.0236808645899555 0.10216110019646366
school 0.05665024630541872 0.07414182299369503 0.06601266445749533 0.03515136900716838 0.05451301853984599
september 0.017857142857142856 0.03329571106094808 0.028068506184586107 0.009376986649713922 0.019318925998690242
albert's 0.21428571428571427 0.10327313769751693 0.08705994291151284 0.02908455181182454 0.18664047151277013
sister 0.16071428571428573 0.1577313769751693 0.1329686013320647 0.06063254926891291 0.185494433529797
maja 0.07142857142857142 0.14277652370203162 0.1203615604186489 0.04020979020979021 0.08284217419777341
marry 0.10714285714285714 0.15632054176072235 0.131779257849667 0.08328035600762873 0.13261296660117877
paul 0.10714285714285714 0.14503386004514673 0.12226450999048526 0.3011760966306421 0.11263916175507531
friend 0.10714285714285714 0.09706546275395034 0.10704091341579448 0.03575969485060394 0.07367387033398821
michele 0.07142857142857142 0.09650112866817155 0.08135109419600381 0.04195804195804196 0.055992141453831044
besso 0.03571428571428571 0.05925507900677201 0.04995242626070409 0.016687857596948505 0.0343811394891945
anna 0.09523809523809523 0.12452972159518434 0.10497938471297177 0.11390125026488662 0.08840864440078586
renounced 0.14285714285714285 0.09875846501128668 0.08325404376784015 0.02781309599491418 0.11132940406024885
wuerttemberg 0.25 0.136568848758465 0.2274024738344434 0.13080101716465353 0.2888015717092338
stateless 0.10714285714285714 0.15575620767494355 0.15937202664129402 0.202638270820089 0.10969220694171579
1904 0.10714285714285714 0.10778781038374718 0.25356803044719317 0.08471074380165289 0.17452521283562542
couple's 0.14285714285714285 0.13318284424379231 0.15699333967649856 0.12730451366815004 0.13392272429600524
hans 0.07142857142857142 0.06715575620767494 0.056612749762131306 0.01891290527654164 0.058284217419777344
ulm 0.07142857142857142 0.20711060948081264 0.17459562321598476 0.05832803560076287 0.12017026850032744
baden-wuerttemberg 0.17857142857142858 0.11963882618510158 0.12654614652711704 0.10568976478067388 0.14079895219384414
100 0.07142857142857142 0.154627539503386 0.13035204567078973 0.12635092180546725 0.08971840209561231
km 0.07142857142857142 0.0835214446952596 0.07040913415794481 0.0337730451366815 0.06352324819908317
east 0.09523809523809523 0.10045146726862303 0.09673326990168095 0.04831532104259377 0.08076839118096485
stuttgart 0.07142857142857142 0.07279909706546275 0.06137012369172217 0.19357914812460267 0.04223968565815324
non-observant 0.14285714285714285 0.10270880361173815 0.16270218839200762 0.05435473617291799 0.11198428290766209
catholic 0.03571428571428571 0.051354401805869074 0.043292102759276876 0.014462809917355372 0.0297969875573019
elementary 0.14285714285714285 0.1474793077501881 0.12432603869330795 0.10966306420851875 0.17070508622571492
insistence 0.07142857142857142 0.18227990970654628 0.15366317792578496 0.13127781309599493 0.10576293385723641
mother 0.0642857142857143 0.07641083521444696 0.06441484300666032 0.0843928798474253 0.06024885396201703
violin 0.03571428571428571 0.04966139954853273 0.04186489058039962 0.03289891926255563 0.028814669286182055
7 0.0 0.0 0.0 0.0 0.0
santa 0.08928571428571429 0.0744920993227991 0.08729781160799238 0.04092498410680229 0.10036018336607727
monica 0.03571428571428571 0.06772009029345373 0.05708848715509039 0.019071837253655435 0.03929273084479371
california 0.08928571428571429 0.0909283295711061 0.08937916270218839 0.03701128417037508 0.0741240995415848
puerto 0.09523809523809523 0.09462001504890895 0.07976530288614019 0.14632337359610087 0.0729098450120061
rican-american 0.14285714285714285 0.09988713318284424 0.15176022835394862 0.050699300699300696 0.10445317616240996
villain 0.07142857142857142 0.12641083521444696 0.1065651760228354 0.16131595677050223 0.0733464309102816
1983 0.10714285714285714 0.1455981941309255 0.12274024738344434 0.041004450095359184 0.16863130320890635
waiter 0.10714285714285714 0.10835214446952596 0.120837297811608 0.08614113159567705 0.08316961362148002
trek 0.07142857142857142 0.12302483069977427 0.10371075166508087 0.03464717101080737 0.07138179436804191
search 0.07142857142857142 0.03329571106094808 0.05566127497621313 0.01859504132231405 0.03831041257367387
spock 0.03571428571428571 0.046275395033860044 0.0390104662226451 0.013032422123331213 0.026850032743942372
excelsior 0.14285714285714285 0.14051918735891647 0.17174119885823025 0.0573744437380801 0.1650294695481336
helm 0.07142857142857142 0.2144469525959368 0.1807802093244529 0.09933248569612206 0.12442698100851342
officer 0.03571428571428571 0.07533860045146727 0.06351094196003806 0.07660521296884933 0.043713163064833006
winner 0.07142857142857142 0.09480812641083522 0.07992388201712655 0.05165289256198347 0.0550098231827112
clooney-ferrer 0.17857142857142858 0.10948081264108352 0.2098001902949572 0.20724729815638906 0.1856581532416503
raised 0.08035714285714286 0.06800225733634312 0.06493815413891532 0.07155912269548634 0.06892599869024231
amongst 0.10714285714285714 0.0981941309255079 0.08277830637488107 0.05785123966942149 0.08578912901113293
splendor 0.07142857142857142 0.03724604966139955 0.03139866793529972 0.028448823903369357 0.0412573673870334
glamour 0.07142857142857142 0.08577878103837472 0.07231208372978117 0.09869675778766687 0.04977079240340537
child 0.07142857142857142 0.06433408577878104 0.05423406279733587 0.018118245390972662 0.03732809430255403
hero 0.09523809523809523 0.07599699021820917 0.07532508721852205 0.02781309599491418 0.07498362802881467
batman 0.03571428571428571 0.0835214446952596 0.07040913415794481 0.04243483788938334 0.04846103470857891
teenager 0.10714285714285714 0.08860045146726862 0.0746907706945766 0.02495232040686586 0.08055009823182711
interests 0.10714285714285714 0.13036117381489842 0.109895337773549 0.03671328671328671 0.13294040602488538
shifted 0.07142857142857142 0.05981941309255079 0.05042816365366318 0.016846789574062302 0.068762278978389
towards 0.07142857142857142 0.12697516930022573 0.10704091341579448 0.11665607120152574 0.07367387033398821
drums 0.07142857142857142 0.11681715575620767 0.09847764034253093 0.03289891926255563 0.06777996070726916
keith 0.10714285714285714 0.10327313769751693 0.08705994291151284 0.02908455181182454 0.1352324819908317
moon's 0.03571428571428571 0.039503386004514675 0.03330161750713606 0.01112523839796567 0.022920759659463
moon 0.07142857142857142 0.11399548532731377 0.0960989533777355 0.09853782581055308 0.06614276358873608
mate 0.07142857142857142 0.09367945823927765 0.07897240723120837 0.04195804195804196 0.05435494433529797
