word First_fix_dur First_pass_dur Mean_fix_dur Fix_prob Re-read_prob Tot_fix_dur Tot_regres_from_dur Tot_regres_to_dur nFix nLong_regres_from nLong_regres_to nRefix nRegres_from nRegres_to
possibility 0.49732436882546655 0.1312107796785008 0.488478462251042 0.85 0.325 0.19646858820802104 0.05314641182834475 0.021115030374289634 0.25 0.1 0.0 0.08333333333333334 0.09090909090909091 0.04347826086956522
1970 0.4791437980241493 0.079343247657526 0.49578508568781837 1.0 0.3 0.1886252994359014 0.13721601153984853 0.14971585341955712 0.27450980392156865 0.0 0.0 0.07692307692307693 0.18181818181818182 0.2173913043478261
auberon 0.5930296377607025 0.11127826012206653 0.6363246873552569 0.95 0.55 0.38265976354223014 0.37630724846736385 0.43337252596511855 0.4019607843137255 0.0 0.08333333333333334 0.12820512820512822 0.3863636363636363 0.4347826086956522
waugh 0.4475850713501647 0.08020287114243961 0.4412459471977767 0.8 0.4 0.2181438837802334 0.17580238009376126 0.18028610621203214 0.29411764705882354 0.0 0.16666666666666669 0.07692307692307693 0.22727272727272727 0.2173913043478261
fed 0.3150384193194292 0.033367718272729885 0.3020842982862436 0.4666666666666667 0.03333333333333333 0.09288308476933778 0.07176343310494049 0.07283297406754198 0.09803921568627452 0.0 0.0 0.0 0.07575757575757575 0.07246376811594203
sources 0.4538968166849616 0.058196509928651254 0.48452987494210276 0.8 0.2 0.16451587976199677 0.14028128380815 0.11679404271996864 0.19607843137254904 0.0 0.16666666666666669 0.025641025641025644 0.18181818181818182 0.08695652173913045
uncle 0.5165568971825834 0.10034671480558184 0.5166975451597962 0.9333333333333333 0.3666666666666667 0.2366380753676944 0.14761389590094962 0.21686589587824157 0.3006535947712419 0.0 0.05555555555555556 0.07692307692307693 0.2121212121212121 0.2318840579710145
herbert 0.5686059275521405 0.07530301727843204 0.5176702176933765 0.8 0.4 0.2820493006722819 0.3025604038946989 0.2859102488732118 0.3137254901960785 0.0 0.0 0.025641025641025644 0.36363636363636365 0.2608695652173913
produced 0.5025482201662224 0.101263646522823 0.48384834248660086 0.8857142857142856 0.3 0.19141819466369348 0.09149451342022565 0.08037288989669941 0.25490196078431376 0.0 0.047619047619047616 0.07692307692307693 0.12337662337662338 0.11180124223602485
defamatory 0.23243688254665204 0.02978595375225651 0.23469198703103286 0.5 0.2 0.09427401282744766 0.05337179949513163 0.10327258475406624 0.13725490196078433 0.0 0.0 0.025641025641025644 0.09090909090909091 0.13043478260869565
openly 0.4237102085620198 0.08213702398349523 0.4289949050486336 0.8 0.2 0.1553975736032764 0.0854670032455824 0.0644718792866941 0.21568627450980396 0.0 0.0 0.07692307692307693 0.13636363636363635 0.13043478260869565
alleging 0.539517014270033 0.1740737556950056 0.5730430754979156 0.9 0.6 0.2792674445560621 0.16642625315542733 0.05369390554575739 0.33333333333333337 0.6 0.0 0.15384615384615385 0.18181818181818182 0.04347826086956522
harold 0.4201975850713503 0.08082180005157742 0.4057433997220935 0.72 0.21999999999999997 0.14430105865079976 0.0711503786512802 0.0393885949441505 0.18431372549019606 0.0 0.0 0.0358974358974359 0.07272727272727272 0.04347826086956522
kgb 0.5203073545554336 0.13182326141150177 0.5503937007874016 0.9 0.3 0.20222548489297582 0.04543815362423368 0.0348814422888497 0.25490196078431376 0.0 0.0 0.10256410256410257 0.045454545454545456 0.04347826086956522
groups 0.4565724478594951 0.08770308604831085 0.4586990504863362 0.775 0.1875 0.16261301290472144 0.059006491164803464 0.04181363903586125 0.1985294117647059 0.125 0.0 0.03525641025641026 0.07954545454545453 0.04891304347826087
senior 0.4831229418221735 0.08793231897762115 0.485278678400494 0.7833333333333332 0.16666666666666669 0.16572650233109243 0.07669191008534679 0.05627408713828467 0.1993464052287582 0.03333333333333333 0.0 0.03846153846153846 0.09848484848484847 0.05797101449275364
secretly 0.3426180021953897 0.07304650563053382 0.331959240389069 0.65 0.15 0.10972876902866859 0.0 0.0 0.15686274509803924 0.0 0.0 0.038461538461538464 0.0 0.0
gathering 0.34220636663007686 0.05359752428436345 0.3359888837424733 0.6 0.2 0.12742446487906656 0.03984853948791922 0.078777189888301 0.15686274509803924 0.0 0.33333333333333337 0.0 0.045454545454545456 0.08695652173913045
hear 0.31607513111355046 0.03917495248192403 0.32181565539601664 0.5777777777777777 0.04444444444444444 0.09720183053001229 0.02718676122931442 0.06789034772573867 0.12418300653594772 0.04444444444444444 0.018518518518518517 0.005698005698005697 0.050505050505050504 0.08212560386473432
spy-writers 0.5452799121844127 0.1938021146737729 0.54617878647522 1.0 1.0 0.36596862684491155 0.15578795528308692 0.2069370958259847 0.47058823529411764 0.0 0.0 0.20512820512820515 0.22727272727272727 0.2173913043478261
chapman 0.5318331503841932 0.12137883606980142 0.5480778138026863 1.0 0.5 0.24256239857816242 0.09826902271907681 0.14893200078385263 0.3137254901960785 0.0 0.33333333333333337 0.05128205128205129 0.13636363636363635 0.1739130434782609
pincher 0.4302963776070253 0.11407203644803575 0.43385826771653535 0.9 0.4 0.2131210880148366 0.070861882437793 0.043699784440525184 0.29411764705882354 0.0 0.0 0.07692307692307693 0.09090909090909091 0.04347826086956522
grave 0.468715697036224 0.07740909481647039 0.4625752663270032 1.0 0.1 0.13893825824897615 0.0980887125856473 0.0340975896531452 0.21568627450980396 0.4 0.0 0.025641025641025644 0.13636363636363635 0.04347826086956522
facing 0.4744785949506038 0.07562537608527464 0.4873784159333024 0.8 0.1 0.15504984158874896 0.055265055896141356 0.09308250048990789 0.17647058823529413 0.0 0.0 0.025641025641025644 0.06818181818181818 0.10869565217391305
beliefs 0.455063117453348 0.10397146050030087 0.4448818897637794 0.825 0.275 0.1884127965381346 0.04764695275874504 0.07211444248481284 0.2450980392156863 0.0 0.0 0.07692307692307693 0.07954545454545453 0.07608695652173914
anti-fascist 0.5071350164654227 0.2410814063440213 0.5266327003242242 0.9 0.8 0.3055405300981377 0.07843490804183195 0.030374289633548893 0.3921568627450981 0.2 0.0 0.25641025641025644 0.09090909090909091 0.04347826086956522
searchlight 0.5713501646542262 0.21314364308432907 0.5267832329782306 0.95 0.6 0.27629240398732713 0.07005048683736026 0.033901626494219086 0.36274509803921573 0.2 0.0 0.20512820512820515 0.06818181818181818 0.08695652173913045
plans 0.4909048141759449 0.094865591727966 0.4896843776880831 0.8428571428571427 0.1714285714285714 0.16350028149734508 0.029364793158518362 0.026091094874163653 0.20168067226890757 0.08571428571428572 0.0 0.029304029304029304 0.04545454545454545 0.031055900621118012
armed 0.390642151481888 0.0638377890483968 0.39483557202408515 0.725 0.225 0.14085078432887724 0.07947169130905157 0.09636488340192043 0.18627450980392157 0.0 0.08333333333333334 0.032051282051282055 0.11363636363636363 0.13043478260869565
cells 0.47431394072447863 0.06856356915670937 0.4794441871236683 0.7799999999999999 0.1 0.14810292867630015 0.0435629282365669 0.05322359396433471 0.17254901960784313 0.0 0.0 0.005128205128205128 0.07272727272727272 0.052173913043478265
left-wing 0.5540614709110868 0.19949712026132554 0.5369847151459008 1.0 0.7 0.2662854493470366 0.01848178867652362 0.014893200078385262 0.36274509803921573 0.0 0.0 0.19230769230769232 0.022727272727272728 0.02173913043478261
drawn 0.3733534577387487 0.05679962176566664 0.3816350162112088 0.75 0.075 0.11322540761919482 0.04029931482149297 0.03860474230844601 0.16176470588235295 0.05 0.04166666666666667 0.019230769230769232 0.056818181818181816 0.05434782608695653
included 0.5293633369923161 0.11903329198953717 0.5447594785945874 0.8857142857142856 0.3428571428571428 0.21558280989545966 0.0638813044150224 0.07510987934268358 0.2577030812324931 0.05714285714285714 0.047619047619047616 0.07692307692307693 0.0974025974025974 0.08695652173913043
kennedy 0.5897365532381998 0.11871400326656924 0.6357109773043075 1.0 0.3 0.24913066996368133 0.0576992426974396 0.1620615324319028 0.27450980392156865 0.0 0.33333333333333337 0.05128205128205129 0.045454545454545456 0.13043478260869565
ex-deputy 0.7318880351262349 0.19956159202269408 0.7011116257526631 1.0 0.5 0.31311336063673595 0.11864406779661016 0.0 0.35294117647058826 0.4 0.0 0.15384615384615385 0.09090909090909091 0.0
director 0.4874862788144896 0.09989971059342675 0.48379620194534506 0.8600000000000001 0.28 0.17777606058264434 0.07713667508113954 0.050258018159252724 0.23267973856209154 0.06666666666666668 0.03333333333333333 0.05811965811965812 0.1 0.05507246376811594
notorious 0.38227222832052693 0.09627783031032408 0.39770727188513194 0.7 0.3 0.16679545630167686 0.035971871619185 0.05320399764844209 0.2058823529411765 0.1 0.08333333333333334 0.06410256410256411 0.045454545454545456 0.06521739130434782
racist 0.5987925356750823 0.0817931745895298 0.6020148216767021 0.9 0.15 0.2004481879298354 0.1207176343310494 0.10728982951205174 0.21568627450980396 0.1 0.0 0.025641025641025644 0.13636363636363635 0.08695652173913045
anti-semite 0.7110318331503843 0.3066706782429296 0.6486799444187122 1.0 0.9 0.40136001854570746 0.1550667147493689 0.1477562218302959 0.47058823529411764 0.0 0.16666666666666669 0.33333333333333337 0.18181818181818182 0.1739130434782609
gained 0.6951152579582877 0.16642310667927449 0.6626679018063918 0.9 0.3 0.28235839579630634 0.20357014064190407 0.16676464824612972 0.29411764705882354 0.0 0.16666666666666669 0.12820512820512822 0.22727272727272727 0.13043478260869565
unexpected 0.5249725576289792 0.15065976102467118 0.5407219777674849 0.9 0.475 0.2678116065219071 0.12509015506671475 0.10920047031158142 0.3431372549019608 0.15 0.04166666666666667 0.16666666666666669 0.19318181818181815 0.13043478260869565
credence 0.41465422612513725 0.04590389409438666 0.471421954608615 0.8 0.1 0.16915230662236305 0.2524341868012982 0.21967470115618262 0.19607843137254904 0.0 0.0 0.05128205128205129 0.22727272727272727 0.2173913043478261
despite 0.5080131723380901 0.09887675864637956 0.5046706808707734 0.8533333333333333 0.31333333333333335 0.19946423511835767 0.10989301598749848 0.11715984061663075 0.2496732026143791 0.08 0.044444444444444446 0.07692307692307693 0.1545454545454545 0.1391304347826087
mod 0.21569703622392974 0.02778732914983238 0.2145437702640111 0.5 0.1 0.07263735414573835 0.036783267219617735 0.07123260826964531 0.11764705882352941 0.0 0.0 0.012820512820512822 0.045454545454545456 0.08695652173913045
denials 0.3839187705817783 0.021705492994068598 0.3887911069939787 0.5 0.0 0.10810601962754039 0.1390191128741435 0.17519106407995297 0.09803921568627452 0.2 0.0 0.0 0.13636363636363635 0.13043478260869565
generals 0.5030186608122943 0.13693802114673775 0.4887911069939786 0.7 0.4 0.20578007881925664 0.032095203750450774 0.06937095825984714 0.23529411764705882 0.0 0.0 0.12820512820512822 0.045454545454545456 0.04347826086956522
anthony 0.40697036223929756 0.12314106421387433 0.3965724872626215 0.8 0.5 0.1851479792906267 0.04309412188965019 0.0 0.27450980392156865 0.2 0.0 0.12820512820512822 0.045454545454545456 0.0
farrar-hockley 0.47365532381997805 0.33198658987363533 0.5208893006021306 0.8 0.7 0.38095974036009583 0.023440317345834835 0.012345679012345678 0.3921568627450981 0.2 0.0 0.2820512820512821 0.045454545454545456 0.04347826086956522
nato 0.4042261251372119 0.06477262958824034 0.3973367299675775 0.75 0.15 0.1288540298276795 0.034799855751893254 0.06505976876347247 0.17647058823529413 0.0 0.0 0.025641025641025644 0.09090909090909091 0.06521739130434782
commander 0.5488474204171241 0.20327946359494542 0.5249791570171375 1.0 0.7 0.31894753110269686 0.18112152902993148 0.1557907113462669 0.411764705882353 0.1 0.16666666666666669 0.19230769230769232 0.18181818181818182 0.15217391304347827
allied 0.5089187705817783 0.0874666895899596 0.5147522000926354 0.9 0.05 0.15137933699095898 0.0 0.006466784244562022 0.18627450980392157 0.0 0.0 0.012820512820512822 0.0 0.02173913043478261
walter 0.4209659714599342 0.062258230894868045 0.4165817508105604 0.7 0.15 0.1348427478556526 0.04688063469166967 0.08641975308641975 0.16666666666666669 0.0 0.0 0.038461538461538464 0.06818181818181818 0.08695652173913045
walker 0.22516465422612514 0.035910771082265966 0.22109773043075492 0.45 0.2 0.0973263271771888 0.09051568698160836 0.07103664511071918 0.13725490196078433 0.1 0.08333333333333334 0.025641025641025644 0.09090909090909091 0.08695652173913045
head 0.3595293633369923 0.05679424911888593 0.3628329087540527 0.675 0.125 0.12331446565180436 0.05050937612693833 0.07521310993533216 0.16176470588235295 0.025 0.020833333333333336 0.02403846153846154 0.07670454545454546 0.08967391304347826
network 0.4320801317233809 0.07949368176738589 0.42832329782306616 0.7 0.15 0.13828143111042424 0.015596826541651641 0.043405839702136 0.16666666666666669 0.0 0.0 0.038461538461538464 0.022727272727272728 0.04347826086956522
selected 0.5493962678375411 0.11080546720536406 0.5353867531264473 0.9 0.7 0.2964994977204235 0.144608727010458 0.34940231236527536 0.37254901960784315 0.0 0.16666666666666669 0.12820512820512822 0.3181818181818181 0.4347826086956522
civilians 0.47797749725576294 0.1135025358892805 0.48813107920333476 0.8 0.35 0.19809133760914924 0.09921565091958168 0.078777189888301 0.23529411764705882 0.05 0.0 0.08333333333333334 0.125 0.09782608695652174
modernised 0.5993413830954996 0.10508897103068857 0.5482630847614636 0.9 0.4 0.23583957963063135 0.13397042913811755 0.23495982755242015 0.27450980392156865 0.0 0.16666666666666669 0.07692307692307693 0.18181818181818182 0.2173913043478261
moreover 0.4313940724478595 0.10418636637152928 0.4315423807318202 0.7 0.2 0.185379800633645 0.022358456545257845 0.10405643738977072 0.19607843137254904 0.0 0.0 0.05128205128205129 0.045454545454545456 0.08695652173913045
key 0.3725987925356751 0.05869079343247658 0.3753473830477072 0.7 0.075 0.11573680550189322 0.09529390551749008 0.02400548696844993 0.1519607843137255 0.05 0.0 0.006410256410256411 0.09090909090909091 0.03260869565217391
figures 0.4642465108985417 0.0989303827780575 0.4513068219413749 0.8285714285714286 0.25714285714285706 0.16725357943192734 0.05120807789397765 0.05876095294084712 0.22128851540616248 0.0 0.0 0.06593406593406591 0.07792207792207792 0.07453416149068323
extreme- 0.4549945115257959 0.19367317115103586 0.4515053265400648 0.8 0.5 0.2298894984931613 0.01857194374323837 0.0 0.29411764705882354 0.2 0.0 0.1794871794871795 0.09090909090909091 0.0
smear 0.5230515916575192 0.07491618671022093 0.5323761000463176 1.0 0.2 0.1899389537130052 0.08276235124413991 0.14011365863217715 0.25490196078431376 0.0 0.0 0.025641025641025644 0.13636363636363635 0.1739130434782609
aimed 0.4606201975850714 0.07831169947562967 0.4654238073182028 0.825 0.2 0.15684645699714087 0.07938153624233682 0.08450911228689006 0.20098039215686275 0.0 0.0 0.04487179487179487 0.07954545454545453 0.07608695652173914
discrediting 0.5225027442371021 0.12731023811570533 0.5109309865678554 1.0 0.3 0.18785256162584035 0.05409304002884962 0.02488732118361748 0.25490196078431376 0.0 0.0 0.07692307692307693 0.09090909090909091 0.04347826086956522
burned 0.6586169045005489 0.13560560474512165 0.671560907827698 1.0 0.3 0.26342631944981065 0.05481428056256761 0.14893200078385263 0.27450980392156865 0.0 0.33333333333333337 0.05128205128205129 0.09090909090909091 0.13043478260869565
talk 0.35995243322356385 0.06961517521992033 0.3592172301991661 0.65 0.2333333333333333 0.13877083172346288 0.07335617261690106 0.07041609510745313 0.18300653594771243 0.06666666666666667 0.11111111111111112 0.03846153846153847 0.09848484848484847 0.08695652173913045
dispute 0.47598792535675083 0.09105561763947391 0.4770958777211672 0.75 0.25 0.17058187157097598 0.05283086909484313 0.05957280031354105 0.19607843137254904 0.0 0.0 0.05128205128205129 0.09090909090909091 0.06521739130434782
paramilitaries 0.5170142700329309 0.19186796183271726 0.5603937007874016 0.9 0.6 0.38099837725059893 0.22403534078615217 0.28336272780717225 0.4313725490196079 0.0 0.16666666666666669 0.24358974358974358 0.2954545454545454 0.2608695652173913
inla 0.4114983534577387 0.17983323304392676 0.4612899490504863 0.75 0.45 0.2623058496252222 0.02758745041471331 0.05516362923770331 0.27450980392156865 0.1 0.0 0.11538461538461539 0.045454545454545456 0.04347826086956522
fateful 0.5746432491767289 0.11071950485687271 0.6209819360815191 1.0 0.3 0.21768024109419676 0.0 0.11209092690574173 0.25490196078431376 0.0 0.0 0.05128205128205129 0.0 0.08695652173913045
‚minence 0.6627332601536773 0.1919969053554543 0.6685270958777211 0.9 0.5 0.4388378023336682 0.2942661377569419 0.47756221830295903 0.4901960784313726 0.0 0.16666666666666669 0.2820512820512821 0.36363636363636365 0.5217391304347826
grise 0.5897365532381998 0.12404366887303363 0.5985641500694765 1.0 0.5 0.2683718414342014 0.141723764875586 0.03684107387811091 0.33333333333333337 0.0 0.0 0.07692307692307693 0.18181818181818182 0.04347826086956522
opponent 0.5403402854006587 0.15877245766354336 0.5768642890226956 0.9 0.5 0.27903562321304387 0.10710421925712224 0.055457573976092495 0.3137254901960785 0.2 0.0 0.15384615384615385 0.13636363636363635 0.08695652173913045
defected 0.5826015367727773 0.09984526777271556 0.6161648911533116 1.0 0.6 0.32794992658990807 0.27930039668229356 0.28257887517146774 0.3921568627450981 0.4 0.16666666666666669 0.10256410256410257 0.3181818181818181 0.30434782608695654
1972 0.39910354921331875 0.07445772085160032 0.3947352169214142 0.6666666666666667 0.13333333333333333 0.1383200680009273 0.04141122731097488 0.05042785289698871 0.16339869281045752 0.0 0.0 0.025641025641025644 0.045454545454545456 0.057971014492753624
cease-fire 0.7291437980241493 0.2313246797902519 0.6546086150995831 1.0 0.8 0.3379182443396956 0.09267940858276234 0.17342739564961787 0.37254901960784315 0.0 0.0 0.20512820512820515 0.09090909090909091 0.13043478260869565
provos 0.5071350164654227 0.13629330353305255 0.5155164427975915 1.0 0.4 0.2019936635499575 0.09159754778218535 0.03821281599059377 0.27450980392156865 0.0 0.0 0.10256410256410257 0.09090909090909091 0.04347826086956522
leaders 0.4569154774972558 0.09490243273446232 0.4908522464103751 0.9 0.25 0.18503206861911753 0.10061305445366028 0.06878306878306878 0.2450980392156863 0.1 0.08333333333333334 0.05128205128205129 0.11363636363636363 0.10869565217391305
cessation 0.41822173435784854 0.10040402303790939 0.46845761926817964 0.8 0.4 0.21404837338690982 0.18932564010097366 0.12522045855379188 0.25490196078431376 0.0 0.0 0.07692307692307693 0.18181818181818182 0.13043478260869565
justified 0.545417124039517 0.1480916358634918 0.5785525706345529 0.95 0.45 0.3194884475697396 0.26199062387306166 0.1467764060356653 0.4019607843137255 0.2 0.0 0.15384615384615385 0.3181818181818181 0.1956521739130435
assassination 0.3071716062934504 0.05848305109028912 0.30226956924502085 0.6333333333333334 0.1 0.0991680189578343 0.006491164803461955 0.017897968515252466 0.14379084967320263 0.0 0.0 0.017094017094017096 0.01515151515151515 0.028985507246376812
rabid 0.31448957189901205 0.08518868735493854 0.37878647522000924 0.5 0.1 0.13762460397187234 0.0 0.0 0.11764705882352941 0.0 0.0 0.025641025641025644 0.0 0.0
militarist 0.42714050493962685 0.24065159460156452 0.43312181565539587 0.75 0.7 0.33822733946371997 0.12405337179949512 0.12620027434842251 0.411764705882353 0.0 0.0 0.32051282051282054 0.18181818181818182 0.15217391304347827
repression 0.5687888766922797 0.13430184245966936 0.5551366373320982 0.8666666666666668 0.33333333333333337 0.2140483733869098 0.019533597788195693 0.0521915213273238 0.25490196078431376 0.0 0.05555555555555556 0.09401709401709402 0.045454545454545456 0.08695652173913045
rhetoric 0.5900109769484084 0.19087939482506663 0.5006947660954144 0.9 0.5 0.2366895912216985 0.10602235845654524 0.01861650009798158 0.29411764705882354 0.0 0.0 0.12820512820512822 0.09090909090909091 0.04347826086956522
feared 0.5054884742041713 0.08473022149631795 0.508707735062529 0.8333333333333333 0.19999999999999998 0.17167658346856246 0.05932203389830508 0.06963224247174864 0.20261437908496732 0.0 0.05555555555555556 0.025641025641025644 0.07575757575757575 0.08695652173913043
architect 0.5142700329308453 0.1157483022436173 0.5145437702640111 0.9 0.5 0.2334440924194421 0.09394157951676885 0.1601019008426416 0.29411764705882354 0.0 0.16666666666666669 0.10256410256410257 0.13636363636363635 0.2173913043478261
hardline 0.4648737650933041 0.12804091807788187 0.48943955534969885 0.8 0.4 0.21389382582489763 0.015686981608366388 0.10973936899862825 0.25490196078431376 0.0 0.0 0.10256410256410257 0.045454545454545456 0.08695652173913045
increased 0.5296377607025247 0.11571964812745351 0.521059132314343 0.95 0.4333333333333333 0.20972104165056796 0.06656449092438994 0.09020837415899144 0.28104575163398693 0.0 0.05555555555555556 0.08119658119658119 0.1212121212121212 0.11594202898550725
emphasis 0.582235638492499 0.09367030573941947 0.5839740620657712 0.9333333333333332 0.13333333333333333 0.18234036524740493 0.02704652001442481 0.05865830557188581 0.20915032679738563 0.0 0.11111111111111112 0.017094017094017096 0.045454545454545456 0.057971014492753624
months 0.3944448800376352 0.06593312129287371 0.39726725335803603 0.7285714285714286 0.1571428571428571 0.13367260202898873 0.07636134150739271 0.048920802889056855 0.17507002801120447 0.05714285714285714 0.03571428571428572 0.02747252747252747 0.0909090909090909 0.062111801242236024
hardening 0.40697036223929756 0.16590733258832632 0.37776748494673457 0.7 0.5 0.21265744532879993 0.09556437071763432 0.05486968449931413 0.27450980392156865 0.0 0.0 0.1794871794871795 0.18181818181818182 0.08695652173913045
preordained 0.2768935236004391 0.10113470300008597 0.29634089856415 0.5 0.4 0.1798933621822116 0.04976559682654165 0.07407407407407407 0.21568627450980396 0.0 0.0 0.07692307692307693 0.045454545454545456 0.08695652173913045
strategy 0.521169829073232 0.09135955594306838 0.5121319393899291 0.8 0.24285714285714283 0.19269873160608036 0.11627427747153676 0.11133506900702667 0.22408963585434175 0.05714285714285714 0.0 0.05494505494505494 0.14285714285714282 0.09316770186335403
republican 0.4934687156970362 0.1374795839422333 0.4827188513200555 0.9 0.52 0.23240862375396035 0.10944825099170573 0.10915147952184989 0.30980392156862746 0.04 0.03333333333333333 0.13333333333333333 0.11818181818181818 0.1217391304347826
terror 0.5299121844127332 0.11845611622109517 0.5077813802686428 1.0 0.3 0.19449810679236534 0.07428777497295348 0.06682343719380757 0.27450980392156865 0.0 0.0 0.07692307692307693 0.13636363636363635 0.08695652173913045
queen 0.38931577021588004 0.0700127510816929 0.3951906746950748 0.7583333333333332 0.14999999999999997 0.1356541225562167 0.05247024882798413 0.05036253184401332 0.18790849673202614 0.016666666666666666 0.02777777777777778 0.03205128205128204 0.07196969696969696 0.057971014492753624
lord 0.2761731613611416 0.040746153184905015 0.279174386289949 0.5875 0.075 0.08667220462097211 0.03227551388388027 0.0400254752106604 0.12990196078431374 0.0 0.0 0.009615384615384616 0.056818181818181816 0.05978260869565218
mountbatten 0.4939626783754117 0.16895899595976963 0.5473764308873155 0.9 0.4 0.30129047214280197 0.12964298593580958 0.09445424260239076 0.37254901960784315 0.2 0.0 0.20512820512820515 0.18181818181818182 0.13043478260869565
burma 0.7063666300768386 0.14961746754921346 0.6493747105141269 0.9 0.4 0.2870720964376787 0.05247024882798413 0.04722712130119538 0.27450980392156865 0.2 0.0 0.07692307692307693 0.045454545454545456 0.04347826086956522
blasted 0.5363611416026345 0.1394309292529872 0.5133626679018063 0.95 0.35 0.19256626226721274 0.0 0.0 0.25490196078431376 0.0 0.0 0.08974358974358974 0.0 0.0
died 0.2785792692488631 0.03596296250813572 0.2894395553496989 0.5571428571428572 0.0857142857142857 0.09415258260015233 0.08505486579774356 0.07986898463088939 0.12605042016806725 0.02857142857142857 0.023809523809523808 0.014652014652014652 0.09090909090909091 0.08695652173913045
provo 0.35482985729967076 0.07272414682369122 0.34789254284390914 0.6 0.2 0.13206089173943283 0.0 0.07622966882226141 0.17647058823529413 0.0 0.0 0.05128205128205129 0.0 0.08695652173913045
bomb-blast 0.5030186608122943 0.14467463251096022 0.5030801296896711 0.9 0.6 0.2612626535816398 0.1579516768842409 0.08837938467568097 0.35294117647058826 0.2 0.0 0.1794871794871795 0.2727272727272727 0.1739130434782609
warrenpoint 0.4914928649835346 0.15516203902690623 0.46220472440944876 0.8 0.5 0.23290317595239934 0.11954561846375765 0.13129531648050166 0.27450980392156865 0.0 0.0 0.15384615384615385 0.09090909090909091 0.08695652173913045
worst 0.42270398829125505 0.07832602653371155 0.423627193659616 0.7444444444444445 0.2111111111111111 0.1522379345576935 0.04559842929839323 0.062011452957955016 0.18954248366013077 0.02222222222222222 0.018518518518518517 0.037037037037037035 0.06565656565656566 0.05797101449275364
single-day 0.44538968166849624 0.14089228917734034 0.4212135247799907 0.7 0.5 0.25291708523298045 0.1408222142084385 0.12208504801097393 0.29411764705882354 0.0 0.0 0.12820512820512822 0.13636363636363635 0.08695652173913045
toll 0.24066959385290893 0.03459984526777272 0.24372394627142194 0.4 0.0 0.06776910594235376 0.03552109628561125 0.014109347442680775 0.07843137254901962 0.0 0.0 0.0 0.045454545454545456 0.04347826086956522
maze 0.27497255762897915 0.035502449926932 0.299235757295044 0.7 0.1 0.13090178502434124 0.05174900829426613 0.0599647266313933 0.19607843137254904 0.0 0.0 0.025641025641025644 0.045454545454545456 0.08695652173913045
demanding 0.5603732162458837 0.13215278374738534 0.5889532190829088 1.0 0.36666666666666664 0.23408804059449298 0.07092198581560284 0.03880070546737213 0.2875816993464052 0.0 0.0 0.10256410256410257 0.07575757575757575 0.04347826086956522
category 0.4068331503841932 0.082233731625548 0.4065481704492821 0.8 0.275 0.15632485897534967 0.06450595023440317 0.08215755437977659 0.2303921568627451 0.0 0.08333333333333334 0.07692307692307693 0.11363636363636363 0.13043478260869565
status 0.45540614709110866 0.07275638270437548 0.46149837887911066 0.8 0.15 0.15219071169152307 0.052695636494771006 0.08024691358024692 0.18627450980392157 0.05 0.08333333333333334 0.019230769230769232 0.07954545454545453 0.07608695652173914
hunger 0.3729418221734358 0.05841141579987966 0.36831866604909685 0.7 0.1 0.1287381191561703 0.060584204832311576 0.06016068979031942 0.17647058823529413 0.0 0.0 0.025641025641025644 0.09090909090909091 0.08695652173913045
strike 0.41273326015367734 0.08504899853864008 0.42655743399722085 0.8 0.225 0.16405223707596014 0.06369455463397043 0.0360082304526749 0.22058823529411767 0.1 0.0 0.04487179487179487 0.10227272727272727 0.05434782608695653
casualty 0.5257958287596048 0.207642052780882 0.5823066234367762 1.0 0.7 0.3083223862143575 0.12477461233321313 0.10190084264158338 0.3921568627450981 0.0 0.33333333333333337 0.23076923076923078 0.22727272727272727 0.1739130434782609
mentor 0.528814489571899 0.06812516117940343 0.4878879110699397 1.0 0.6 0.2799629085851171 0.1711143166245943 0.3993729178914364 0.3921568627450981 0.0 0.16666666666666669 0.05128205128205129 0.2727272727272727 0.5652173913043479
strengthened 0.4674807903402854 0.11252471417519128 0.44745252431681326 0.85 0.4 0.19360945831079518 0.07176343310494049 0.11503037428963356 0.26470588235294124 0.0 0.0 0.11538461538461539 0.11363636363636363 0.13043478260869565
resolve 0.43386388583973656 0.08398521447605949 0.36155627605372853 0.8 0.4 0.15632485897534967 0.10476018752253877 0.0564373897707231 0.23529411764705882 0.0 0.0 0.07692307692307693 0.13636363636363635 0.13043478260869565
concessions 0.41684961580680574 0.07831169947562967 0.43779527559055115 0.9 0.3 0.20222548489297582 0.18770284890010816 0.2132079169116206 0.3137254901960785 0.0 0.0 0.15384615384615385 0.3181818181818181 0.30434782608695654
firmly 0.5005488474204172 0.11566233989512595 0.48397406206577115 0.9 0.3 0.1769569585039796 0.03371799495131626 0.045071526553008036 0.23529411764705882 0.0 0.0 0.07692307692307693 0.09090909090909091 0.04347826086956522
thought-through 0.4980790340285401 0.3839078483624173 0.6170872758552239 0.9 0.9 0.7385055250753421 0.43400649116480344 0.6304134822653341 0.7450980392156863 0.2 0.0 0.6666666666666667 0.36363636363636365 0.47826086956521746
militant 0.5236004390779364 0.16143729046677557 0.5308476146364056 1.0 0.6 0.28645390618962985 0.0 0.18577307466196355 0.37254901960784315 0.0 0.0 0.12820512820512822 0.0 0.1739130434782609
republicanism 0.506311745334797 0.18920312902948508 0.520518758684576 1.0 0.7 0.32315895216752955 0.18049044356292823 0.0 0.411764705882353 0.2 0.0 0.1794871794871795 0.18181818181818182 0.0
